60.867	1.000	126.000	483.691	48.166	19.815	53.606	1.206	58.353	43.583	29.406	498.961	-157.192	-166.959	-125.447	-85.920	-88.427	-161.010	-163.893	22.065	21.296	102869.000
61.289	1.000	127.000	482.195	48.703	20.569	54.479	1.206	59.291	45.438	31.857	496.124	-154.258	-164.353	-125.257	-84.761	-86.550	-161.793	-169.727	22.065	21.292	102869.000
61.711	1.000	128.000	485.374	49.778	20.947	53.781	1.407	57.790	44.140	30.529	499.528	-157.009	-166.157	-125.447	-86.499	-88.219	-154.937	-161.480	22.065	21.292	102869.000
62.132	1.000	129.000	480.700	47.092	19.815	53.606	1.608	57.040	43.769	29.406	497.070	-155.908	-165.556	-125.447	-85.147	-88.010	-156.113	-156.783	22.065	21.288	102869.000
62.554	1.000	130.000	483.317	51.031	19.815	53.955	1.608	59.291	45.809	29.972	497.070	-153.524	-164.554	-126.208	-84.568	-85.925	-156.700	-160.612	22.065	21.292	102869.000
62.976	1.000	131.000	482.943	48.345	20.003	53.781	1.809	57.040	44.696	30.538	497.826	-154.624	-165.957	-125.828	-84.568	-87.176	-160.618	-165.899	22.065	21.307	102869.000
63.398	1.000	132.000	482.195	50.494	19.248	54.304	1.407	58.916	45.438	29.972	496.124	-154.074	-163.752	-127.351	-84.375	-86.550	-162.773	-164.805	22.065	21.296	102869.000
63.820	1.000	133.000	483.504	46.913	20.947	54.479	2.010	58.353	44.511	30.538	498.582	-155.175	-166.358	-125.828	-85.147	-87.593	-169.041	-173.009	22.065	21.288	102869.000
64.242	1.000	134.000	483.317	49.599	19.248	54.304	0.402	58.729	45.253	30.538	498.204	-154.808	-164.754	-127.160	-85.534	-87.802	-157.484	-157.148	22.065	21.310	102869.000
64.664	1.000	135.000	485.748	50.673	21.702	55.178	1.206	58.353	46.922	31.660	500.473	-156.459	-164.954	-125.827	-85.340	-87.801	-159.638	-164.032	22.065	21.303	102869.000
65.086	1.000	136.000	482.382	47.271	20.192	54.654	-0.000	57.040	43.769	29.587	497.637	-157.559	-165.355	-125.827	-83.989	-88.010	-164.927	-166.401	22.065	21.321	102869.000
65.508	1.000	137.000	482.569	49.599	21.324	53.606	0.804	58.166	45.253	31.471	496.124	-153.524	-164.353	-126.018	-84.182	-87.593	-165.319	-170.047	22.065	21.314	102869.000
